ID,Original,Thubmnail,Width,Height
001,http://www.tbcas.jp/ja/lib/lib2/001/page1/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page1/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page2/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page2/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page3/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page3/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page4/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page4/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page5/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page5/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page6/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page6/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page7/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page7/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page8/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page8/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page9/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page9/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page10/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page10/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page11/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page11/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page12/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page12/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page13/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page13/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page14/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page14/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page15/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page15/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page16/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page16/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page17/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page17/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page18/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page18/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page19/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page19/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page20/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page20/thumbnail.jpg,800,1171
001,http://www.tbcas.jp/ja/lib/lib2/001/page21/x1.jpg,http://www.tbcas.jp/ja/lib/lib2/001/page21/thumbnail.jpg,800,1171
